7222210598,0,3,0,"2,0,6,21"
7222215688,0,3,0,"0,2,6,23"
7222216964,0,3,0,"2,6,13,33"
7222218258,0,3,0,"2,13,6,23"
7222219344,0,3,0,"3,6,2,56"
7222224864,0,3,0,"3,2,6,0"
7222229556,0,3,0,"3,2,4,13"
7222233672,0,3,1,"6,2,10,3"
7222238136,0,3,1,"6,2,10,7"
7222242188,0,3,1,"2,6,23,13"
7222243710,0,3,1,"6,2,3,10"
7222247884,0,3,2,"6,2,3,13"
7222253410,0,3,2,"3,6,2,13"
7222257762,0,3,2,"3,1,4,13"
7222262346,0,3,2,"3,11,10,19"
7222268738,0,3,2,"0,2,3,6"
7222270456,0,3,2,"3,10,11,19"
7222271604,0,3,2,"3,0,11,10"
7222272762,0,3,2,"3,7,10,6"
7222274224,0,3,2,"3,7,10,6"
7222275424,0,3,2,"0,2,6,26"
7222280724,0,3,3,"0,2,6,3"
7222285274,0,3,4,"0,2,6,7"
7222289774,0,3,4,"0,2,6,9"
7222291570,0,3,4,"0,2,6,22"
7222293144,0,3,4,"0,2,6,9"
7222295188,0,3,4,"2,0,6,9"
7222296168,0,3,4,"4,3,0,1"
7222297226,0,3,5,"0,3,5,4"
7222301884,0,3,5,"2,0,6,9"
7222306064,0,3,5,"0,3,6,18"
7222308388,0,3,5,"0,2,6,8"
7222314476,0,3,5,"2,6,0,21"
7222316482,0,3,5,"0,2,6,21"
7222318144,0,3,5,"3,0,4,1"
7222319524,0,3,5,"2,6,0,11"
7222322612,0,3,5,"2,6,33,12"
7222324314,0,3,6,"0,2,6,11"
7222328436,0,3,6,"0,2,6,18"
7222333294,0,3,7,"0,2,6,18"
7222337580,0,3,7,"0,2,6,21"
7222344428,0,3,7,"6,2,0,3"
7222348828,0,3,7,"0,2,6,9"
7222350356,0,3,7,"0,2,6,21"
7222352554,0,3,7,"0,6,2,21"
7222360260,0,3,7,"0,3,4,1"
7222364742,0,3,7,"0,3,1,6"
7222369392,0,3,7,"0,3,1,6"
7222374720,0,3,7,"2,6,0,21"
7222376418,0,3,7,"0,3,1,4"
7222377816,0,3,7,"0,6,2,9"
7222379018,0,3,8,"0,1,3,4"
7222383304,0,3,8,"0,2,6,7"
7222384874,0,3,8,"0,2,6,21"
7222387202,0,3,8,"2,6,10,7"
7222389230,0,3,9,"0,2,6,9"
7222394140,0,3,9,"0,2,6,21"
7222399022,0,3,10,"0,2,6,21"
7222405080,0,3,10,"0,2,6,21"
7222406976,0,3,10,"3,0,1,2"
7222409084,0,3,10,"2,0,6,9"
7222410690,0,3,10,"0,2,6,11"
7222412524,0,3,10,"0,2,6,9"
7222413964,0,3,11,"0,2,6,10"
7222419822,0,3,11,"2,6,0,9"
7222421204,0,3,11,"2,6,0,9"
7222422580,0,3,11,"0,6,2,9"
7222425020,0,3,11,"6,0,2,9"
7222427038,0,3,11,"2,0,6,21"
7222428372,0,3,9,"0,2,6,18"
7222434122,0,3,8,"0,2,3,6"
7222439794,0,3,8,"0,2,6,27"
7222441612,0,3,8,"0,3,2,1"
7222443004,0,3,12,"0,3,1,4"
7222446810,0,3,13,"3,4,0,1"
7222451374,0,3,13,"3,0,1,4"
7222452808,0,3,13,"3,0,4,7"
7222454486,0,3,13,"3,0,4,1"
7222455672,0,3,12,"0,2,27,6"
7222459358,0,3,12,"0,6,3,2"
7222465296,0,3,12,"3,0,4,25"
7222466804,0,3,12,"3,0,4,1"
7222468188,0,3,14,"3,0,4,1"
7222473538,0,3,14,"0,3,4,1"
7222474898,0,3,14,"0,6,2,21"
7222475984,0,3,14,"0,2,6,23"
7222480362,0,3,14,"3,0,7,6"
7222484548,0,3,15,"2,6,23,21"
7222489830,0,3,14,"2,6,0,23"
7222493740,0,3,14,"0,2,6,3"
7222497534,0,3,12,"2,0,6,21"
7222501022,0,3,13,"2,0,6,27"
7222504676,0,3,13,"2,0,6,21"
7222506088,0,3,13,"0,1,3,16"
7222510258,0,3,16,"0,4,3,1"
7222514184,0,3,17,"2,6,0,21"
7222517818,0,3,17,"0,2,6,21"
7222519326,0,3,17,"2,6,23,21"
7222520798,0,3,17,"6,2,0,21"
6964903158,0,3,2,"2,0,6,21"
6964905766,0,3,1,"10,6,7,11"
6964908632,0,3,1,"10,13,11,19"
6964910138,0,3,1,"2,6,23,33"
7110985569,0,3,1,"3,10,11,7"
7110986881,0,3,0,"10,7,3,19"
7110990691,0,3,2,"3,7,10,13"
6964918688,0,3,2,"3,14,40,11"
7110998631,0,3,2,"3,6,2,0"
7111005721,0,3,0,"3,6,12,2"
7111008709,0,3,18,"3,0,6,29"
7111027905,0,3,19,"6,2,0,9"
6964955684,0,3,19,"0,3,6,2"
7111031883,0,3,19,"0,6,2,10"
7111033201,0,3,19,"2,6,0,9"
6964960154,0,3,19,"3,0,6,10"
6964961400,0,3,19,"3,0,4,1"
6964962628,0,3,19,"0,6,2,10"
7111038147,0,3,19,"0,3,1,32"
7111039475,0,3,19,"3,10,7,6"
6964966108,0,3,19,"3,0,4,1"
7111041563,0,3,19,"0,3,1,4"
6964968202,0,3,19,"3,4,0,35"
7111043873,0,3,19,"3,4,1,0"
7111045141,0,3,19,"0,3,6,44"
7111046495,0,3,20,"2,0,6,9"
6964974792,0,3,20,"0,2,6,11"
6964977050,0,3,20,"0,3,1,4"
6964978546,0,3,20,"0,2,6,21"
7111053979,0,3,20,"3,40,14,0"
6964980788,0,3,20,"0,6,2,9"
6964990204,0,3,19,"3,0,6,2"
6964992948,0,3,19,"3,6,2,8"
7111069303,0,3,19,"0,3,6,2"
7111076097,0,3,21,"2,6,0,11"
6965009446,0,3,22,"2,6,7,10"
6965012020,0,3,22,"2,6,0,11"
6965013240,0,3,23,"2,6,0,11"
7111091219,0,3,23,"0,2,6,7"
6965018910,0,3,23,"2,11,13,6"
6965020574,0,3,23,"2,13,6,8"
6965022248,0,3,23,"2,13,11,6"
6966074714,0,3,23,"3,8,11,49"
6966077230,0,3,23,"11,10,19,7"
6966078890,0,3,24,"10,3,11,7"
7112158303,0,3,25,"0,3,1,48"
6966083606,0,3,25,"2,6,0,21"
7112161493,0,3,26,"2,6,11,10"
7112163931,0,3,27,"3,4,0,1"
7112169209,0,3,28,"6,0,2,9"
6966094714,0,3,27,"2,6,0,21"
7112173247,0,3,29,"3,0,7,10"
7112314495,0,3,29,"7,6,3,10"
7112190129,0,3,29,"7,10,19,11"
6966239664,0,3,29,"6,2,0,9"
7112316975,0,3,29,"0,3,4,1"
6966117388,0,3,30,"2,0,6,21"
7112196047,0,3,30,"2,6,0,7"
6966120120,0,3,30,"2,0,6,21"
7112198265,0,3,31,"7,10,11,19"
7112211475,0,3,31,"0,3,6,2"
7112200507,0,3,31,"0,3,6,2"
7112214039,0,3,31,"3,7,10,11"
6966139152,0,3,31,"2,6,11,8"
7112217921,0,3,31,"2,6,8,0"
7112218887,0,3,32,"2,13,11,6"
6966144004,0,3,32,"3,8,11,10"
7112222623,0,3,32,"0,3,6,2"
6966147644,0,3,33,"0,2,6,3"
7112226483,0,3,33,"4,3,0,1"
6966149812,0,3,33,"2,6,0,11"
7112229101,0,3,34,"3,11,10,19"
6966153698,0,3,34,"0,2,6,48"
7112232309,0,3,34,"10,11,7,19"
7112233015,0,3,34,"2,6,0,21"
6966156148,0,3,34,"2,6,11,10"
7112234645,0,3,33,"2,6,0,10"
6966159398,0,3,33,"2,6,0,10"
6966161042,0,3,33,"3,11,10,19"
6966161476,0,3,33,"2,6,13,11"
6966163592,0,3,33,"3,0,4,1"
7112241465,0,3,33,"11,10,19,7"
7112242623,0,3,33,"2,13,7,10"
7112243827,0,3,33,"2,11,10,7"
7112244591,0,3,33,"2,6,11,7"
6966168462,0,3,33,"2,6,11,10"
7112317737,0,3,33,"3,11,8,13"
6966169466,0,3,33,"11,10,7,8"
6966170522,0,3,33,"2,10,7,11"
6966170982,0,3,35,"3,11,10,7"
7112249879,0,3,35,"11,10,7,3"
6966173988,0,3,35,"13,11,2,10"
7112318443,0,3,35,"3,11,10,6"
7112252023,0,3,35,"10,11,7,19"
6966175602,0,3,35,"3,11,10,13"
7112319301,0,3,35,"11,10,19,7"
7112320107,0,3,35,"11,3,10,19"
7112253879,0,3,35,"3,11,8,10"
7112254321,0,3,35,"3,11,10,7"
7112255339,0,3,35,"3,11,10,19"
6966244378,0,3,35,"3,11,4,8"
6966179616,0,3,35,"3,11,10,7"
7112256955,0,3,35,"11,10,7,13"
6966181378,0,3,35,"3,10,11,7"
6966181968,0,3,35,"3,11,13,10"
6966183298,0,3,35,"3,13,11,10"
6966245354,0,3,35,"3,11,10,19"
6966183748,0,3,35,"7,10,11,19"
7112261811,0,3,35,"3,11,8,13"
6966186024,0,3,35,"3,11,10,13"
7112264161,0,3,35,"3,11,10,7"
6966187954,0,3,35,"7,10,11,3"
6966188388,0,3,35,"11,10,7,19"
7112322641,0,3,35,"3,0,8,6"
6966246736,0,3,35,"3,0,6,2"
7112265593,0,3,35,"2,6,0,10"
6966189396,0,3,35,"0,3,6,2"
6966190018,0,3,36,"2,6,0,21"
6966191194,0,3,36,"0,6,2,3"
7112268721,0,3,37,"7,10,11,19"
7112270739,0,3,37,"3,7,0,10"
7112271197,0,3,38,"0,6,2,18"
6966196534,0,3,39,"0,2,6,21"
7112324053,0,3,39,"3,40,4,57"
7112275087,0,3,39,"0,6,2,9"
7112277175,0,3,40,"0,3,8,11"
6966202844,0,3,40,"2,6,23,21"
